"LOCUS"	"LENGTH"	"RECORD_DATE"	"host"	"country"	"collection_date"	"serotype"	"isolate"	"strain"	"segment"	"gene"	"product"	"codon_start"	"note"	"COMPLEMENT"	"position"	"regAssign"
"DQ077716"	" 639"	"22-AUG-2005"	"-1"	"Denmark"	"-1"	"O"	"O/Oure/DEN/4/82"	"O/DEN.A/82"	"-1"	"vp1"	"capsid protein"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"DQ077715"	" 639"	"22-AUG-2005"	"-1"	"Denmark"	"-1"	"O"	"O/Kverndrup/DEN/3/82"	"O/DEN.A/82"	"-1"	"vp1"	"capsid protein"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"DQ077714"	" 639"	"22-AUG-2005"	"-1"	"Denmark"	"-1"	"O"	"O/Kappendrup/DEN/2/82"	"O/DEN.A/82"	"-1"	"vp1"	"capsid protein"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"DQ077713"	" 639"	"22-AUG-2005"	"-1"	"Denmark"	"-1"	"O"	"O/Gudbjerg/DEN/1/82"	"O/DEN.A/82"	"-1"	"vp1"	"capsid protein"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"DQ121131"	" 633"	"31-JUL-2005"	"-1"	"Turkey"	"-1"	"Asia 1"	"-1"	"TUR/10/99"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121130"	" 633"	"31-JUL-2005"	"-1"	"Turkey"	"-1"	"Asia 1"	"-1"	"TUR/8/99"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121129"	" 633"	"31-JUL-2005"	"-1"	"Thailand"	"-1"	"Asia 1"	"-1"	"TAI/1/98"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121128"	" 633"	"31-JUL-2005"	"-1"	"Pakistan"	"-1"	"Asia 1"	"-1"	"PAK/1/2004"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121127"	" 633"	"31-JUL-2005"	"-1"	"Pakistan"	"-1"	"Asia 1"	"-1"	"PAK/69/2003"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121126"	" 633"	"31-JUL-2005"	"-1"	"Pakistan"	"-1"	"Asia 1"	"-1"	"PAK/20/2003"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121125"	" 633"	"31-JUL-2005"	"-1"	"Pakistan"	"-1"	"Asia 1"	"-1"	"PAK/31/2002"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121124"	" 633"	"31-JUL-2005"	"-1"	"Pakistan"	"-1"	"Asia 1"	"-1"	"PAK/30/2002"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121123"	" 632"	"31-JUL-2005"	"-1"	"Myanmar"	"-1"	"Asia 1"	"-1"	"MYA/2/2001"	"-1"	"1d"	"VP1"	"3"	"-1"	"FALSE"	"<1..>632"	"1"
"DQ121122"	" 633"	"31-JUL-2005"	"-1"	"Iran"	"-1"	"Asia 1"	"-1"	"IRN/58/99"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121121"	" 633"	"31-JUL-2005"	"-1"	"Iran"	"-1"	"Asia 1"	"-1"	"IRN/31/2004"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121120"	" 633"	"31-JUL-2005"	"-1"	"Iran"	"-1"	"Asia 1"	"-1"	"IRN/25/2004"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121119"	" 633"	"31-JUL-2005"	"-1"	"Iran"	"-1"	"Asia 1"	"-1"	"IRN/10/2004"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121118"	" 633"	"31-JUL-2005"	"-1"	"Iran"	"-1"	"Asia 1"	"-1"	"IRN/4/2001"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121117"	" 633"	"31-JUL-2005"	"-1"	"India"	"-1"	"Asia 1"	"-1"	"IND/15/81"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121116"	" 633"	"31-JUL-2005"	"-1"	"India"	"-1"	"Asia 1"	"-1"	"IND/18/80"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121115"	" 633"	"31-JUL-2005"	"-1"	"Hong Kong"	"-1"	"Asia 1"	"-1"	"HKN/2/2005"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121114"	" 633"	"31-JUL-2005"	"-1"	"Hong Kong"	"-1"	"Asia 1"	"-1"	"HKN/1/2005"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121113"	" 633"	"31-JUL-2005"	"-1"	"Greece"	"-1"	"Asia 1"	"-1"	"GRE/2/2000"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121112"	" 633"	"31-JUL-2005"	"-1"	"Bhutan"	"-1"	"Asia 1"	"-1"	"BHU/34/2002"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121111"	" 633"	"31-JUL-2005"	"-1"	"Bhutan"	"-1"	"Asia 1"	"-1"	"BHU/27/2002"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121110"	" 633"	"31-JUL-2005"	"-1"	"Afghanistan"	"-1"	"Asia 1"	"-1"	"AFG/4/2001"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"DQ121109"	" 633"	"31-JUL-2005"	"-1"	"Afghanistan"	"-1"	"Asia 1"	"-1"	"AFG/1/2001"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"AY343971"	" 648"	"11-DEC-2006"	"bovine"	"Tanzania"	"-1"	"SAT-2"	"TAN/1/86"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343970"	" 648"	"11-DEC-2006"	"bovine"	"Tanzania"	"-1"	"SAT-2"	"TAN/1/75"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343969"	" 648"	"11-DEC-2006"	"bovine"	"Uganda"	"-1"	"SAT-2"	"UGA/19/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343968"	" 648"	"11-DEC-2006"	"bovine"	"Uganda"	"-1"	"SAT-2"	"UGA/28/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343967"	" 648"	"11-DEC-2006"	"bovine"	"Uganda"	"-1"	"SAT-2"	"UGA/9/95"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343966"	" 648"	"11-DEC-2006"	"bovine"	"Uganda"	"-1"	"SAT-2"	"UGA/3/91"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343965"	" 648"	"11-DEC-2006"	"bovine"	"Uganda"	"-1"	"SAT-2"	"UGA/8/76"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343964"	" 648"	"11-DEC-2006"	"bovine"	"Uganda"	"-1"	"SAT-2"	"UGA/3/76"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343963"	" 648"	"11-DEC-2006"	"bovine"	"Uganda"	"-1"	"SAT-2"	"UGA/51/75"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343962"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/16/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343961"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/7A/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343960"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/1/96"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343959"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/7/96"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343958"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/11/96"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343957"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/3/95"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343956"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/7/95"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343955"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/2/94"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343954"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/1/94"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343953"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/1/92"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343952"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/6/92"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343951"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/3/92"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343950"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/33/91"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343949"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/8/91"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343948"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/28/91"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343947"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/1/89"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343946"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/2/88"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343945"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/2/87"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343944"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/1/87"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343943"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/1/86"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343942"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/1/85"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343941"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/2/84"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343940"	" 648"	"11-DEC-2006"	"bovine"	"Kenya"	"-1"	"SAT-2"	"KEN/2/76"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343939"	" 648"	"11-DEC-2006"	"bovine"	"Sudan"	"-1"	"SAT-2"	"SUD/6/77"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343938"	" 648"	"11-DEC-2006"	"bovine"	"Ethiopia"	"-1"	"SAT-2"	"ETH/2/91"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343937"	" 648"	"11-DEC-2006"	"bovine"	"Ethiopia"	"-1"	"SAT-2"	"ETH/1/91"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343936"	" 648"	"11-DEC-2006"	"bovine"	"Ethiopia"	"-1"	"SAT-2"	"ETH/2/90"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343935"	" 648"	"11-DEC-2006"	"bovine"	"Ethiopia"	"-1"	"SAT-2"	"ETH/1/90"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343934"	" 648"	"11-DEC-2006"	"bovine"	"Eritrea"	"-1"	"SAT-2"	"ERI/4/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY343933"	" 648"	"11-DEC-2006"	"bovine"	"Eritrea"	"-1"	"SAT-2"	"ERI/1/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AY254443"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"CAR/1/76"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254442"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"CAR/5/85"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254441"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"CAR/4/86"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254440"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"CAR/14/75"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254439"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"vdi/044/66"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254438"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"fgl/080/10"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254437"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"fke/066/08"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254436"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"vne/126/01"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254435"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"mba/094/09"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254434"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"mbd/096/03"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254433"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"vbm/153/09"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254432"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"dnl/085/10"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254431"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"dnl/100/08"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254430"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"vlv/122/08"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254429"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"vlv/122/03"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254428"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"vlv/122/13"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254427"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"vlv/122/11"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254426"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"vlv/122/02"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254425"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"dnl/085/09"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254424"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"dnl/085/08"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254423"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"dnl/085/01"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254422"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"vlv/122/20"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254421"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"vlv/122/06"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254420"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"vlv/122/04"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254419"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"mfa/057/01"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254418"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"dnl/100/05"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254417"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"vlv/122/16"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254416"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"dnl/100/06"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254415"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"vne/126/09"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254414"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"vlv/122/19"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254413"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"CAR/15/2000"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254412"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"CAR/13/2000"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254411"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"CAR/14/2000"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254410"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"CAR/12/2000"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254409"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"mki/099/01"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254408"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"mfa/055/03"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254407"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"dam/112/06"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254406"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"dma/112/03"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AY254405"	" 537"	"07-MAY-2004"	"-1"	"Cameroon"	"-1"	"A"	"dma/112/01"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>537"	"1"
"AF367140"	" 648"	"29-MAY-2003"	"-1"	"Senegal"	"-1"	"SAT-2"	"SEN/5/75"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367139"	" 648"	"29-MAY-2003"	"-1"	"Nigeria"	"-1"	"SAT-2"	"NIG/2/75"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367138"	" 648"	"29-MAY-2003"	"-1"	"South Africa"	"-1"	"SAT-2"	"KNP/18/88"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367137"	" 648"	"29-MAY-2003"	"-1"	"Mozambique"	"-1"	"SAT-2"	"MOZ/1/79"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367136"	" 648"	"29-MAY-2003"	"-1"	"Zimbabwe"	"-1"	"SAT-2"	"ZIM/1/00"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367135"	" 648"	"29-MAY-2003"	"-1"	"Saudi Arabia"	"-1"	"SAT-2"	"SAU/6/00"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367134"	" 648"	"29-MAY-2003"	"-1"	"Rwanda"	"-1"	"SAT-2"	"RWA/1/00"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367133"	" 648"	"29-MAY-2003"	"-1"	"Kenya"	"-1"	"SAT-2"	"KEN/9/99"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367132"	" 648"	"29-MAY-2003"	"-1"	"Kenya"	"-1"	"SAT-2"	"KEN/7/99"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367131"	" 648"	"29-MAY-2003"	"-1"	"Kenya"	"-1"	"SAT-2"	"KEN/5/99"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367130"	" 648"	"29-MAY-2003"	"-1"	"Zimbabwe"	"-1"	"SAT-2"	"ZIM/267/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367129"	" 648"	"29-MAY-2003"	"-1"	"Namibia"	"-1"	"SAT-2"	"NAM/304/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367128"	" 648"	"29-MAY-2003"	"-1"	"Namibia"	"-1"	"SAT-2"	"NAM/292/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367127"	" 648"	"29-MAY-2003"	"-1"	"Namibia"	"-1"	"SAT-2"	"NAM/286/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367126"	" 648"	"29-MAY-2003"	"-1"	"Eritrea"	"-1"	"SAT-2"	"ERI/12/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367125"	" 648"	"29-MAY-2003"	"-1"	"Botswana"	"-1"	"SAT-2"	"BOT/31/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367124"	" 648"	"29-MAY-2003"	"-1"	"Botswana"	"-1"	"SAT-2"	"BOT/29/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367123"	" 648"	"29-MAY-2003"	"-1"	"Botswana"	"-1"	"SAT-2"	"BOT/18/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367122"	" 648"	"29-MAY-2003"	"-1"	"Botswana"	"-1"	"SAT-2"	"BOT/1/98"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367121"	" 648"	"29-MAY-2003"	"-1"	"Zambia"	"-1"	"SAT-2"	"ZAM/10/96"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367120"	" 648"	"29-MAY-2003"	"-1"	"Zambia"	"-1"	"SAT-2"	"ZAM/7/96"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367119"	" 648"	"29-MAY-2003"	"-1"	"South Africa"	"-1"	"SAT-2"	"KNP/31/95"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367118"	" 648"	"29-MAY-2003"	"-1"	"South Africa"	"-1"	"SAT-2"	"KNP/18/95"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"AF367117"	" 648"	"29-MAY-2003"	"-1"	"Zambia"	"-1"	"SAT-2"	"ZAM/10/93"	"-1"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
